category,domain,reject_violation,no_interaction_violation,non_compliant_3rd,3rd_compliant
Full Consent Compliant,royaltyexchange.com,True,True,True,False
Full Consent Compliant,salentobicitour.org,False,False,False,True
Full Consent Compliant,sanalabs.com,True,True,True,False
Full Consent Compliant,sedaexperts.com,True,False,True,False
Full Consent Compliant,segmueller.de,False,False,False,True
Full Consent Compliant,shoplazza.com,True,True,True,False
Full Consent Compliant,siemens.com,True,True,True,False
Full Consent Compliant,sixt.com,True,True,True,False
Full Consent Compliant,sothebysrealty.co.za,True,True,True,False
Full Consent Compliant,stihl.co.za,True,False,True,False
Full Consent Compliant,supermicro.com,True,True,True,False
Full Consent Compliant,thinkmate.com,False,False,False,True
Full Consent Compliant,thomann.co.uk,False,False,False,True
Full Consent Compliant,thomann.de,True,True,True,False
Full Consent Compliant,tuskrobots.eu,True,True,True,False
Full Consent Compliant,vandervalkshipyard.com,True,True,True,False
Full Consent Compliant,vertiv.com,True,True,True,False
Full Consent Compliant,xneelo.co.za,True,True,True,False
Persistent,12go.asia,True,True,True,False
Persistent,16bayview.com,True,True,True,False
Persistent,2509madronaavenue.com,False,False,False,True
Persistent,706sf.com,False,False,False,True
Persistent,99app.com,True,True,True,False
Persistent,abbexa.com,True,True,True,False
Persistent,accor.com,False,False,False,True
Persistent,acrartex.com,True,True,True,False
Persistent,advancedclinical.com,True,True,True,False
Persistent,affordabletours.com,False,False,False,True
Persistent,agc-electronics.com,True,True,True,False
Persistent,airchilly.com,False,False,False,True
Persistent,ajmc.com,True,True,True,False
Persistent,algolia.com,True,True,True,False
Persistent,allflex.com.au,False,False,False,True
Persistent,altahq.com,True,True,True,False
Persistent,analyticainvestor.com,True,True,True,False
Persistent,appian.com,True,True,True,False
Persistent,archebyschuhbidu.com,False,False,False,True
Persistent,aroundhome.de,False,False,False,True
Persistent,asiatalks.com,True,True,True,False
Persistent,astro-360.com,True,True,True,False
Persistent,backlog.com,True,True,True,False
Persistent,barsleaks.com,False,False,False,True
Persistent,bellroy.com,True,True,True,False
Persistent,bestdates.com,True,True,True,False
Persistent,bfxengenharia.com.br,True,True,True,False
Persistent,blackhawk.com,True,False,True,False
Persistent,blossomup.co,True,True,True,False
Persistent,bluucarrental.com,True,True,True,False
Persistent,bny.com,True,True,True,False
Persistent,boardmans.co.za,True,True,True,False
Persistent,bradlows.co.za,True,True,True,False
Persistent,brasselerusa.com,True,True,True,False
Persistent,breitling.com,True,True,True,False
Persistent,brookshirehyundai.com,True,True,True,False
Persistent,bundupower.co.za,True,True,True,False
Persistent,c-sgroup.com,True,True,True,False
Persistent,callebaut.com,False,False,False,True
Persistent,capellahotels.com,True,True,True,False
Persistent,carrbiosystems.com,True,True,True,False
Persistent,chainanddrives.com.au,False,False,False,True
Persistent,chainge.events,True,True,True,False
Persistent,changanmotors.co.za,False,False,False,True
Persistent,charliekirkstopinthenameofgod.com,True,True,True,False
Persistent,chasecorp.com,True,True,True,False
Persistent,citizen.jp,True,True,True,False
Persistent,cobiaboats.com,True,True,True,False
Persistent,companyshop24.de,True,True,True,False
Persistent,connecteam.com,True,True,True,False
Persistent,connection.com,True,True,True,False
Persistent,continentaltire.com,True,True,True,False
Persistent,courtreserve.com,True,True,True,False
Persistent,crowdstrike.com,True,True,True,False
Persistent,curacao.com,True,True,True,False
Persistent,datempire.com,False,False,False,True
Persistent,datersvalley.com,True,True,True,False
Persistent,dating4lover.com,True,True,True,False
Persistent,datingarts.com,True,True,True,False
Persistent,datingdazzle.com,True,True,True,False
Persistent,datinglagoon.com,False,False,False,True
Persistent,datingrise.com,True,True,True,False
Persistent,de.vanguard,True,True,True,False
Persistent,debaines.com,True,True,True,False
Persistent,dicegameeos.com,True,True,True,False
Persistent,dicla.com,False,False,False,True
Persistent,discovery.co.za,True,True,True,False
Persistent,dn-solutions.com,False,False,False,True
Persistent,dxc.com,True,True,True,False
Persistent,eaglehill.school,True,False,True,False
Persistent,eaglepassheli.com,False,False,False,True
Persistent,eatreallygoodcookies.com,True,True,True,False
Persistent,eiu.com,True,True,True,False
Persistent,eliandelm.com,True,True,True,False
Persistent,elitetraveler.com,True,True,True,False
Persistent,enjoysgame.com,True,True,True,False
Persistent,enlevolar.com.br,True,True,True,False
Persistent,entgiftungsberater.com,True,True,True,False
Persistent,estruxture.com,True,True,True,False
Persistent,evdealergroup-byd.com.au,True,True,True,False
Persistent,eviogame.com,True,True,True,False
Persistent,faceandbody.co.za,False,False,False,True
Persistent,fairmont-waterfront.com,True,True,True,False
Persistent,fairmont.com,True,True,True,False
Persistent,familyfordinc.net,True,True,True,False
Persistent,fanfills.com,True,True,True,False
Persistent,farnell.com,False,False,False,True
Persistent,fetchtv.com.au,True,True,True,False
Persistent,feverup.com,True,True,True,False
Persistent,fibergrate.ca,True,True,True,False
Persistent,fibergrate.com,True,True,True,False
Persistent,fiestadates.com,True,True,True,False
Persistent,firstintuition.co.uk,True,True,True,False
Persistent,flexabed.com,False,False,False,True
Persistent,foodlegal.com.au,False,False,False,True
Persistent,frederickscompany.com,True,True,True,False
Persistent,frontlineeducation.com,True,True,True,False
Persistent,frontrowmd.com,True,True,True,False
Persistent,fsastech.com,True,True,True,False
Persistent,furnmart.co.za,True,True,True,False
Persistent,galatiyachts.com,True,True,True,False
Persistent,galaxyfpga.com,False,False,False,True
Persistent,gamehoshi.com,True,True,True,False
Persistent,gardencities.co.za,True,True,True,False
Persistent,gdata.de,False,False,False,True
Persistent,geelybrasil.com.br,True,True,True,False
Persistent,genbasupport.com,True,True,True,False
Persistent,geonix.com,True,True,True,False
Persistent,getfishstix.com,False,False,False,True
Persistent,getyourguide.com,True,True,True,False
Persistent,gigsalad.com,True,True,True,False
Persistent,girlsfromasia.com,True,True,True,False
Persistent,girlswithlove.com,True,True,True,False
Persistent,goebel-hotels.com,True,True,True,False
Persistent,gotoper.com,True,True,True,False
Persistent,grandcanyonlodges.com,True,True,True,False
Persistent,grandharborinn.com,True,True,True,False
Persistent,greentips1.com,True,True,True,False
Persistent,grindtech.com,True,True,True,False
Persistent,grpanderson.com,False,False,False,True
Persistent,guernseyfinance.com,True,True,True,False
Persistent,hachettebookgroup.com,True,True,True,False
Persistent,hamburg-stadtfuehrung.com,False,True,True,False
Persistent,hamiltonisland.com.au,True,True,True,False
Persistent,hammerspace.com,True,True,True,False
Persistent,harnafit.com,True,True,True,False
Persistent,hartiesboatcompany.co.za,True,True,True,False
Persistent,hellopebl.com,True,True,True,False
Persistent,hempwood.com,False,False,False,True
Persistent,hennesseyperformance.com,True,True,True,False
Persistent,hero-wars.com,True,True,True,False
Persistent,hificorp.co.za,False,False,False,True
Persistent,holidayhaven.com.au,False,False,False,True
Persistent,holmans.com.au,True,True,True,False
Persistent,honda.com.vn,True,True,True,False
Persistent,hondaphil.com,True,True,True,False
Persistent,horizontaldigital.com,True,True,True,False
Persistent,hotelpaseo.com,True,True,True,False
Persistent,hsglaser.com,True,True,True,False
Persistent,humanware.com,False,False,False,True
Persistent,hurtigruten.com,True,True,True,False
Persistent,icrowdnewswire.com,True,True,True,False
Persistent,identifix.com,True,True,True,False
Persistent,incredible.co.za,False,False,False,True
Persistent,ineight.com,True,True,True,False
Persistent,inremetforminsettlement.com,False,False,False,True
Persistent,ironplanet.com,False,False,False,True
Persistent,isc2.org,True,False,True,False
Persistent,iwin.com,True,True,True,False
Persistent,jetcraft.com,False,False,False,True
Persistent,jetour.co.za,True,True,True,False
Persistent,jinpengmining.com,False,False,False,True
Persistent,josalukkasonline.com,True,True,True,False
Persistent,josbank.com,True,True,True,False
Persistent,juliettdate.com,True,True,True,False
Persistent,kentfeeds.com,True,True,True,False
Persistent,kia.com,True,True,True,False
Persistent,kontent.ai,True,True,True,False
Persistent,koreadates.com,False,False,False,True
Persistent,la-date.com,True,True,True,False
Persistent,larubeya.com,True,True,True,False
Persistent,lauradate.com,True,True,True,False
Persistent,learnfrenchwithclemence.com,True,True,True,False
Persistent,ledman.com,False,False,False,True
Persistent,lemonde.fr,False,False,False,True
Persistent,lenovo.com,False,False,False,True
Persistent,letsatlantica.com.br,True,True,True,False
Persistent,lexisnexis.com,True,True,True,False
Persistent,lifedayspa.co.za,False,False,False,True
Persistent,littlewoodrows.com,True,True,True,False
Persistent,loanfactory.com,True,True,True,False
Persistent,localiza.com,True,True,True,False
Persistent,lojapegada.com.br,True,True,True,False
Persistent,lovefort.com,True,True,True,False
Persistent,lucawatches.com,True,True,True,False
Persistent,luettmann.de,True,False,True,False
Persistent,lumistry.com,True,True,True,False
Persistent,madmuscles.com,True,True,True,False
Persistent,makro.co.za,False,False,False,True
Persistent,masterelectronics.com,True,True,True,False
Persistent,matchtruly.com,True,True,True,False
Persistent,mattamyhomes.com,True,True,True,False
Persistent,mccarthy.co.za,False,False,False,True
Persistent,meetheage.com,True,True,True,False
Persistent,menswearhouse.com,True,True,True,False
Persistent,metakom-n.ru,True,True,True,False
Persistent,mgmotorstefanini.com.br,False,True,True,False
Persistent,miaromance.com,True,False,True,False
Persistent,mibrasil.com.br,True,True,True,False
Persistent,michaeltoddbeauty.com,True,True,True,False
Persistent,michelin.co.jp,False,False,False,True
Persistent,microcenter.com,True,True,True,False
Persistent,misumi-ec.com,False,False,False,True
Persistent,montreve.co.za,True,True,True,False
Persistent,mornlaser.com,False,False,False,True
Persistent,mrphome.com,True,True,True,False
Persistent,msi.com,True,True,True,False
Persistent,naturtreu.de,True,True,True,False
Persistent,natuzzi.com,True,True,True,False
Persistent,nbmtours.me,False,False,False,True
Persistent,nccusa.com,True,True,True,False
Persistent,networkrecruitmentinternational.com,False,False,False,True
Persistent,nhathuoclongchau.com.vn,True,True,True,False
Persistent,nikon.com.au,True,True,True,False
Persistent,no33parkrow.com,True,True,True,False
Persistent,nubgame.com,True,True,True,False
Persistent,olight.com,True,True,True,False
Persistent,omnimarkt.de,False,False,False,True
Persistent,omsystem.com,True,True,True,False
Persistent,ortecfinance.com,False,False,False,True
Persistent,osu.edu,True,True,True,False
Persistent,oticon.com.au,True,True,True,False
Persistent,ovationhc.com,True,True,True,False
Persistent,pathfinderboats.com,True,True,True,False
Persistent,pegasuspublishers.com,True,True,True,False
Persistent,perspiresaunastudio.com,True,True,True,False
Persistent,pge.com,True,True,True,False
Persistent,pik-nik.eu,False,False,False,True
Persistent,placetochat.com,True,True,True,False
Persistent,planesense.com,True,True,True,False
Persistent,platform9.com,True,True,True,False
Persistent,postpilot.com,True,True,True,False
Persistent,practiceinterviewcoach.com,True,True,True,False
Persistent,precisely.com,False,False,False,True
Persistent,pridestafffinancial.com,True,True,True,False
Persistent,primusbuilders.com,True,True,True,False
Persistent,princecraft.com,False,False,False,True
Persistent,processsensing.com,True,True,True,False
Persistent,pryorglobal.com,True,True,True,False
Persistent,puremodern.com,True,True,True,False
Persistent,qualcomm.com,True,True,True,False
Persistent,rate.com,True,True,True,False
Persistent,rbauction.com,True,True,True,False
Persistent,reesespecialtyfoods.com,False,False,False,True
Persistent,riministreet.com,True,True,True,False
Persistent,rkmotors.com,True,True,True,False
Persistent,roborock.com,True,True,True,False
Persistent,rochester.co.za,True,True,True,False
Persistent,rockco.com,False,False,False,True
Persistent,roku.com,True,True,True,False
Persistent,romplas.com.br,False,True,True,False
Persistent,rpsaustin.com,True,True,True,False
Persistent,russells.co.za,True,True,True,False
Persistent,rxrelief.com,False,False,False,True
Persistent,sameagedates.com,True,True,True,False
Persistent,sanleandrocdjr.com,True,True,True,False
Persistent,save70.com,True,True,True,False
Persistent,securityexpo.com.au,False,False,False,True
Persistent,sellyourway.org,True,True,True,False
Persistent,sfplayhouse.org,False,False,False,True
Persistent,shipmonk.com,True,True,True,False
Persistent,shopmaxxs.com,True,True,True,False
Persistent,simbavati.com,True,True,True,False
Persistent,simon-kucher.com,False,False,False,True
Persistent,soulfuldate.com,True,True,True,False
Persistent,spaceshipsrentals.com.au,False,False,False,True
Persistent,sparkydates.com,True,True,True,False
Persistent,spglobal.com,True,True,True,False
Persistent,spire.com,True,True,True,False
Persistent,stemcell.com,True,True,True,False
Persistent,strategex.com,False,False,False,True
Persistent,subaru.de,True,True,True,False
Persistent,swehomes.com,True,True,True,False
Persistent,talkliv.com,True,True,True,False
Persistent,teknova.com,True,True,True,False
Persistent,testsieger-bauzinsen.de,False,False,False,True
Persistent,texaco.com.br,False,False,False,True
Persistent,thalgo.co.za,True,True,True,False
Persistent,theblueground.com,True,True,True,False
Persistent,thecloudoneresidenceswynwood.com,True,True,True,False
Persistent,theliven.com,True,True,True,False
Persistent,thermondo.de,False,False,False,True
Persistent,thinklogical.com,True,True,True,False
Persistent,thisromance.com,True,True,True,False
Persistent,ticketmaster.com,False,False,False,True
Persistent,tive.com,True,True,True,False
Persistent,tlhex.com,True,True,True,False
Persistent,toriihq.com,True,True,True,False
Persistent,toteme.com,True,True,True,False
Persistent,travelerschampionship.com,True,True,True,False
Persistent,treetopcanton.com,True,True,True,False
Persistent,trendaisecurity.com,True,True,True,False
Persistent,trumarkhomes.com,True,True,True,False
Persistent,usaflex.com.br,True,True,True,False
Persistent,valeoservice.com,False,False,False,True
Persistent,valuestoreit.com,True,True,True,False
Persistent,veteransfirst.com,True,True,True,False
Persistent,visitcamarillo.com,True,True,True,False
Persistent,volk.com,True,True,True,False
Persistent,volkswagen.co.jp,True,True,True,False
Persistent,waterdrop.de,False,False,False,True
Persistent,webgility.com,True,True,True,False
Persistent,webuycars.co.za,True,True,True,False
Persistent,webuywheels.co.za,False,False,False,True
Persistent,wendywutours.com.au,True,True,True,False
Persistent,westinghouse.com,True,True,True,False
Persistent,win-source.net,True,True,True,False
Persistent,wingtalks.com,True,True,True,False
Persistent,winstonheightsliving.com,True,True,True,False
Persistent,woodupp.co.za,True,True,True,False
Persistent,worldrecordtuna.com,True,False,True,False
Persistent,xace.io,False,False,False,True
Persistent,yamaha-motor.ca,True,True,True,False
Persistent,yoco.com,True,True,True,False
Persistent,ziflow.com,True,True,True,False
Persistent,zimmermanmfg.com,False,False,False,True
Persistent,zoho.com,False,False,False,True
Persistent,zoom.us,True,True,True,False
Passive,4nsi.com,True,True,True,False
Passive,acres.com,True,True,True,False
Passive,adcs.co.il,True,True,True,False
Passive,alanit-urist.ru,True,True,True,False
Passive,alfalaval.com,False,False,False,True
Passive,aliciagalvan.com,True,False,True,False
Passive,alignx.ai,False,False,False,True
Passive,amazon.com,True,True,True,False
Passive,armg.jp,True,True,True,False
Passive,asset-map.com,True,True,True,False
Passive,asus.com,False,False,False,True
Passive,automationanywhere.com,False,False,False,True
Passive,avalara.com,True,True,True,False
Passive,bahn.de,True,True,True,False
Passive,bendigoregion.com.au,False,False,False,True
Passive,brekketours.com,False,False,False,True
Passive,cabin.money,False,False,False,True
Passive,capital.com,True,True,True,False
Passive,carflexi.com,True,True,True,False
Passive,cat.com,True,False,True,False
Passive,centarahotelsresorts.com,True,True,True,False
Passive,ceramicacielo.it,False,False,False,True
Passive,classicperformforum.com,True,True,True,False
Passive,cti.co.jp,True,True,True,False
Passive,danaher.com,True,True,True,False
Passive,dje.de,False,False,False,True
Passive,dubboregion.com.au,False,False,False,True
Passive,eversana.com,True,True,True,False
Passive,fidelity.com,True,True,True,False
Passive,fliesen-frei.de,False,False,False,True
Passive,frenchflowart.com,False,False,False,True
Passive,galrinfield.com,False,False,False,True
Passive,generali.de,True,True,True,False
Passive,geotab.com,True,True,True,False
Passive,gomega.gr,False,False,False,True
Passive,hotel-dragoner.de,False,False,False,True
Passive,hsfkramer.com,False,False,False,True
Passive,insperity.com,False,False,False,True
Passive,iotmart.com,False,False,False,True
Passive,ketogo.app,True,True,True,False
Passive,kikkomanusa.com,False,False,False,True
Passive,landini.it,False,False,False,True
Passive,letterflowcourse.com,False,False,False,True
Passive,lopi.com.au,False,False,False,True
Passive,macekasyn.de,False,False,False,True
Passive,macnica-mouser.jp,False,True,True,False
Passive,marqeta.com,True,False,True,False
Passive,mercadolivre.com.br,True,False,True,False
Passive,musterring.com,True,True,True,False
Passive,my-cpe.com,True,True,True,False
Passive,myheritage.com,False,False,False,True
Passive,nationalbusinessfurniture.com,True,True,True,False
Passive,orocash.it,False,False,False,True
Passive,pacificneuroscienceinstitute.org,False,False,False,True
Passive,peppagame.com,True,True,True,False
Passive,pininfarina.it,False,False,False,True
Passive,rittal.us,True,True,True,False
Passive,rockwellautomation.com,True,True,True,False
Passive,sanfranciscosignal.com,False,False,False,True
Passive,sheerid.com,True,True,True,False
Passive,simplelivingtexture.com,True,True,True,False
Passive,skyscanner.jp,True,True,True,False
Passive,sleepmasters.co.za,False,False,False,True
Passive,slidespeakart.com,False,False,False,True
Passive,spoolimports.com,True,False,True,False
Passive,stapleheadquarters.com,False,False,False,True
Passive,startupcity.hamburg,True,True,True,False
Passive,steakmanufaktur.com,True,True,True,False
Passive,switchbacktravel.com,True,True,True,False
Passive,tdsynnex.com,False,False,False,True
Passive,thermofisher.com,True,True,True,False
Passive,thesignal-apartments.co.za,False,False,False,True
Passive,toshiba.com,True,True,True,False
Passive,trialmed.com,True,True,True,False
Passive,usaviationacademy.com,True,True,True,False
Passive,viviqo.com,True,False,True,False
Passive,volvotrucks.co.za,False,False,False,True
Passive,vrbankmitte.de,False,False,False,True
Passive,warentest-deutschland.de,False,False,False,True
Passive,waters.com,True,True,True,False
